<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUB;D;20220919;0;8.5613120;;;8.5706770;
CNYRUB;D;20220919;0;8.5708420;;;8.5810753;
CNYRUB;D;20220919;0;8.5856497;;;8.5890483;
CNYRUB;D;20220919;0;8.5905603;;;8.5694047;
CNYRUB;D;20220919;0;8.5883896;;;8.6175326;
CNYRUB;D;20220919;0;8.6186387;;;8.5588730;
CNYRUB;D;20220919;0;8.5648872;;;8.5598223;
CNYRUB;D;20220919;0;8.5579223;;;8.5625276;
CNYRUB;D;20220919;0;8.5673202;;;8.5695841;
CNYRUB;D;20220919;0;8.5693030;;;8.5654159;
CNYRUB;D;20220919;0;8.5316022;;;8.5666001;
CNYRUB;D;20220919;0;8.5668140;;;8.4651481;
CNYRUB;D;20220919;0;8.5675560;;;8.5803429;
CNYRUB;D;20220919;0;8.5822987;;;8.6570008;
CNYRUB;D;20220919;0;8.6062265;;;8.6059542;
CNYRUB;D;20220919;0;8.6059972;;;8.6059686;
CNYRUB;D;20220919;0;8.6032751;;;8.7214717;
CNYRUB;D;20220920;0;8.6032751;;;8.6059256;
CNYRUB;D;20220920;0;8.6061835;;;8.6060115;
CNYRUB;D;20220920;0;8.6060545;;;8.5783649;
CNYRUB;D;20220920;0;8.5770977;;;8.5745568;
CNYRUB;D;20220920;0;8.5754993;;;8.5715223;
CNYRUB;D;20220920;0;8.5709352;;;8.5860184;
CNYRUB;D;20220920;0;8.5860981;;;8.5791320;
CNYRUB;D;20220920;0;8.5797864;;;8.5985390;
CNYRUB;D;20220920;0;8.5823132;;;8.6019521;
CNYRUB;D;20220920;0;8.5824404;;;8.5666453;
CNYRUB;D;20220920;0;8.5751941;;;8.5593935;
CNYRUB;D;20220920;0;8.5596500;;;8.5509622;
CNYRUB;D;20220920;0;8.5281540;;;8.5577658;
CNYRUB;D;20220920;0;8.5583219;;;8.5743227;
CNYRUB;D;20220920;0;8.5613399;;;8.6036839;
CNYRUB;D;20220920;0;8.5759128;;;8.6219399;
CNYRUB;D;20220920;0;8.6238099;;;8.5367595;
CNYRUB;D;20220920;0;8.6271235;;;8.5367595;
CNYRUB;D;20220920;0;8.6556745;;;8.6556745;
CNYRUB;D;20220920;0;8.6152748;;;8.6937901;
CNYRUB;D;20220920;0;8.5888081;;;8.7467512;
CNYRUB;D;20220920;0;8.7259101;;;8.7687366;
CNYRUB;D;20220920;0;8.6224126;;;8.6581014;
CNYRUB;D;20220921;0;8.6581014;;;8.6485947;
CNYRUB;D;20220921;0;8.7542814;;;8.7659040;
CNYRUB;D;20220921;0;8.6566184;;;8.6564949;
CNYRUB;D;20220921;0;8.6739645;;;8.6408629;
CNYRUB;D;20220921;0;8.6414763;;;8.6375629;
CNYRUB;D;20220921;0;8.6377250;;;8.6358646;
CNYRUB;D;20220921;0;8.7462929;;;8.6606646;
CNYRUB;D;20220921;0;8.6731636;;;8.8292433;
CNYRUB;D;20220921;0;8.8475524;;;8.6752588;
CNYRUB;D;20220921;0;8.6967865;;;8.6452763;
CNYRUB;D;20220921;0;8.6488414;;;8.6408044;
CNYRUB;D;20220921;0;8.6459673;;;8.6463754;
CNYRUB;D;20220921;0;8.6684724;;;8.6912905;
CNYRUB;D;20220921;0;8.6910428;;;8.7043317;
CNYRUB;D;20220921;0;8.6421864;;;8.6553808;
CNYRUB;D;20220921;0;8.6493958;;;8.7112403;
CNYRUB;D;20220921;0;8.7351801;;;8.6311305;
CNYRUB;D;20220921;0;8.6104936;;;8.7244927;
CNYRUB;D;20220921;0;8.6260889;;;8.6524117;
CNYRUB;D;20220921;0;8.5388725;;;8.5330532;
CNYRUB;D;20220922;0;8.5687917;;;8.7433877;
