<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURRUB;60;20221013;040000;63.9160000;64.0370000;63.9160000;64.0040000;12
EURRUB;60;20221013;050000;63.9910000;64.0040000;63.9430000;63.9430000;6
EURRUB;60;20221013;070000;61.7654000;62.3030000;61.7546000;62.2439000;49
EURRUB;60;20221013;080000;62.2401000;62.2950000;62.0493000;62.0686000;110
EURRUB;60;20221013;090000;62.0680000;63.1410000;62.0226000;62.0248000;118
EURRUB;60;20221013;100000;62.0252000;62.7760000;61.4898000;61.4942000;122
EURRUB;60;20221013;110000;61.5037000;62.4980000;61.1909000;61.5862000;127
EURRUB;60;20221013;120000;61.5925000;62.3110000;61.5015000;61.6963000;128
EURRUB;60;20221013;130000;61.6944000;62.3930000;61.1862000;61.5244000;128
EURRUB;60;20221013;140000;61.5301000;62.0290000;61.5199000;61.8216000;129
EURRUB;60;20221013;150000;61.8153000;62.0510000;61.6380000;61.6380000;81
EURRUB;60;20221013;160000;61.6290000;61.7370000;61.1690000;61.5840000;12
EURRUB;60;20221013;170000;61.6170000;61.9480000;61.4410000;61.9480000;12
EURRUB;60;20221013;180000;61.8280000;62.5910000;61.6976000;62.5110000;32
EURRUB;60;20221013;190000;62.1430000;62.7820000;62.1430000;62.7470000;12
EURRUB;60;20221013;200000;62.7580000;62.7700000;62.1940000;62.3820000;12
EURRUB;60;20221013;210000;62.4370000;62.5900000;62.3830000;62.5500000;12
EURRUB;60;20221013;220000;62.5240000;62.5240000;62.5240000;62.5240000;1
EURRUB;60;20221013;230000;62.4540000;62.4810000;62.3860000;62.4270000;12
EURRUB;60;20221014;000000;62.4240000;62.4790000;62.0730000;62.4790000;12
EURRUB;60;20221014;010000;62.4590000;63.2052000;62.4590000;63.2005000;59
EURRUB;60;20221014;020000;63.1988000;63.2350000;62.7330000;63.2150000;16
EURRUB;60;20221014;080000;62.2160000;62.5200000;62.0540000;62.1869000;127
EURRUB;60;20221014;090000;62.1894000;62.5260000;62.0453000;62.0536000;131
EURRUB;60;20221014;100000;62.0676000;62.8290000;61.9216000;62.0237000;127
EURRUB;60;20221014;110000;62.0034000;62.4720000;61.6185000;61.6260000;131
EURRUB;60;20221014;120000;61.6009000;61.9500000;61.4759000;61.5917000;132
EURRUB;60;20221014;130000;61.5962000;61.9930000;61.0649000;61.2639000;131
EURRUB;60;20221014;140000;61.2739000;61.8500000;61.1284000;61.3377000;129
EURRUB;60;20221014;150000;61.3465000;61.7150000;61.2595000;61.4314000;111
EURRUB;60;20221014;160000;61.4343000;61.5220000;61.1680000;61.4211000;69
EURRUB;60;20221014;170000;61.1640000;61.6890000;61.1160000;61.1806000;12
EURRUB;60;20221014;180000;61.0278000;61.2140000;61.0278000;61.1270000;13
EURRUB;60;20221014;190000;61.0640000;61.0840000;60.6180000;60.6330000;12
EURRUB;60;20221014;200000;60.6630000;60.6630000;60.4900000;60.4900000;12
EURRUB;60;20221014;210000;60.5270000;60.7330000;59.9070000;60.5770000;12
EURRUB;60;20221014;220000;60.5840000;60.5840000;60.5200000;60.5430000;12
EURRUB;60;20221014;230000;60.5400000;60.6470000;60.5030000;60.6170000;12
EURRUB;60;20221015;000000;60.5080000;61.0930000;60.5050000;61.0930000;12
EURRUB;60;20221015;010000;60.8920000;60.9060000;60.8920000;60.9060000;6
EURRUB;60;20221016;200000;60.5060000;60.5060000;60.5060000;60.5060000;6
EURRUB;60;20221017;020000;60.5510000;60.6030000;60.5510000;60.5610000;8
EURRUB;60;20221017;030000;61.0250000;61.0250000;61.0050000;61.0180000;5
EURRUB;60;20221017;040000;61.0160000;61.0160000;61.0160000;61.0160000;1
EURRUB;60;20221017;070000;60.4730000;60.4730000;60.4500000;60.4500000;2
EURRUB;60;20221017;080000;60.2900000;60.8280000;60.2900000;60.8280000;12
EURRUB;60;20221017;090000;60.8480000;60.9490000;60.7770000;60.9090000;12
EURRUB;60;20221017;100000;60.8460000;61.1340000;60.6660000;61.0750000;12
EURRUB;60;20221017;110000;61.0810000;61.2660000;60.6540000;60.6540000;12
EURRUB;60;20221017;120000;60.1690000;60.6320000;59.9270000;60.3980000;10
EURRUB;60;20221017;130000;60.4200000;60.4200000;60.2450000;60.3390000;12
EURRUB;60;20221017;140000;60.0760000;60.6280000;60.0760000;60.5810000;12
EURRUB;60;20221017;150000;60.4340000;60.6530000;60.2470000;60.6530000;12
EURRUB;60;20221017;160000;60.7190000;61.0540000;60.7190000;61.0540000;12
EURRUB;60;20221017;170000;61.0550000;61.1480000;60.7830000;60.8170000;12
EURRUB;60;20221017;180000;60.8320000;61.2170000;60.7930000;61.0450000;12
EURRUB;60;20221017;190000;61.0430000;61.0430000;60.7380000;61.0050000;12
EURRUB;60;20221017;200000;61.0390000;61.0910000;60.8990000;61.0550000;12
EURRUB;60;20221017;210000;61.0500000;61.1050000;61.0500000;61.0530000;10
EURRUB;60;20221017;230000;61.0720000;61.0720000;61.0030000;61.0340000;12
EURRUB;60;20221018;000000;61.0280000;61.0730000;61.0250000;61.0730000;12
EURRUB;60;20221018;010000;61.0720000;61.0720000;61.0280000;61.0580000;12
EURRUB;60;20221018;020000;61.0770000;61.0770000;61.0330000;61.0670000;12
EURRUB;60;20221018;030000;61.0530000;61.0900000;61.0530000;61.0570000;12
EURRUB;60;20221018;040000;61.1040000;61.1040000;60.9710000;60.9710000;9
EURRUB;60;20221018;060000;60.9960000;61.0060000;60.9700000;60.9970000;12
EURRUB;60;20221018;070000;60.9990000;61.0200000;60.6450000;60.6930000;12
EURRUB;60;20221018;080000;60.7010000;61.1980000;60.7010000;61.1600000;12
EURRUB;60;20221018;090000;61.1720000;61.1810000;61.0360000;61.1340000;12
EURRUB;60;20221018;100000;61.1430000;61.2780000;60.9970000;61.2090000;12
EURRUB;60;20221018;110000;61.1860000;61.3170000;60.8910000;60.9460000;12
EURRUB;60;20221018;120000;60.9600000;60.9950000;60.7290000;60.9020000;12
EURRUB;60;20221018;130000;60.4160000;60.9680000;60.4160000;60.9080000;12
EURRUB;60;20221018;140000;60.6830000;60.9680000;60.6830000;60.8440000;12
EURRUB;60;20221018;150000;60.9540000;61.1440000;60.5800000;60.8050000;12
EURRUB;60;20221018;160000;60.7560000;61.0020000;60.5170000;60.9670000;12
EURRUB;60;20221018;170000;60.9670000;61.4540000;60.8960000;61.4540000;12
EURRUB;60;20221018;180000;61.4730000;61.4730000;60.8940000;61.3710000;12
EURRUB;60;20221018;190000;61.4140000;61.4240000;61.0030000;61.3690000;12
EURRUB;60;20221018;200000;61.3920000;61.4470000;61.3000000;61.3550000;12
EURRUB;60;20221018;210000;61.3460000;61.3560000;61.2850000;61.3390000;12
EURRUB;60;20221018;220000;61.3310000;61.3310000;61.3310000;61.3310000;1
EURRUB;60;20221018;230000;61.3000000;61.3750000;61.2860000;61.3640000;12
EURRUB;60;20221019;000000;61.3680000;61.3860000;61.0790000;61.1030000;12
EURRUB;60;20221019;010000;61.1020000;61.1360000;61.1020000;61.1240000;11
EURRUB;60;20221019;020000;61.1350000;61.1390000;61.1200000;61.1200000;6
EURRUB;60;20221019;080000;60.7330000;60.8260000;60.6560000;60.7950000;12
EURRUB;60;20221019;090000;60.8050000;60.8330000;60.7200000;60.7980000;12
EURRUB;60;20221019;100000;60.6960000;60.8730000;60.6650000;60.6650000;12
EURRUB;60;20221019;110000;60.8250000;61.0390000;60.6480000;60.9760000;12
EURRUB;60;20221019;120000;60.9350000;60.9350000;60.6830000;60.7600000;12
EURRUB;60;20221019;130000;60.5800000;60.8250000;60.4500000;60.6740000;12
EURRUB;60;20221019;140000;60.6520000;60.7670000;60.3130000;60.3860000;12
EURRUB;60;20221019;150000;60.3010000;60.4090000;60.1870000;60.1870000;12
EURRUB;60;20221019;160000;60.2110000;60.6360000;59.8830000;60.6360000;12
EURRUB;60;20221019;170000;60.5630000;60.7110000;60.1020000;60.6150000;12
EURRUB;60;20221019;180000;60.6130000;60.7510000;60.5870000;60.7510000;12
EURRUB;60;20221019;190000;60.7910000;61.1620000;60.6400000;61.1620000;12
EURRUB;60;20221019;200000;61.0740000;61.1190000;60.5490000;60.5490000;12
EURRUB;60;20221019;210000;60.5410000;60.5730000;60.5020000;60.5420000;12
EURRUB;60;20221019;220000;60.5800000;60.6110000;60.5800000;60.5830000;6
EURRUB;60;20221019;230000;60.5470000;60.6010000;60.5330000;60.5640000;12
EURRUB;60;20221020;000000;60.5860000;60.5960000;60.5750000;60.5960000;6
EURRUB;60;20221020;010000;60.7180000;60.7180000;60.2770000;60.2810000;9
EURRUB;60;20221020;080000;59.5550000;60.4430000;59.5550000;60.4430000;9
EURRUB;60;20221020;090000;60.4490000;60.5020000;60.4270000;60.4660000;12
EURRUB;60;20221020;100000;60.4670000;60.7320000;60.3150000;60.7320000;10
EURRUB;60;20221020;110000;60.7630000;60.7710000;60.3070000;60.7710000;12
EURRUB;60;20221020;120000;60.4180000;60.7580000;60.1040000;60.1120000;12
EURRUB;60;20221020;130000;60.1020000;60.3700000;60.1020000;60.3040000;12
EURRUB;60;20221020;140000;60.2810000;60.4410000;60.1880000;60.4410000;12
EURRUB;60;20221020;150000;60.5410000;60.5410000;60.1670000;60.1670000;12
EURRUB;60;20221020;160000;60.2270000;60.5740000;60.2050000;60.4450000;11
EURRUB;60;20221020;170000;60.4380000;60.4380000;60.1650000;60.2650000;12
EURRUB;60;20221020;180000;59.9290000;60.7280000;59.9290000;60.7280000;12
