<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
INRRUB;D;20220905;0;0.7558855;;;0.7565599;
INRRUB;D;20220905;0;0.7564440;;;0.7565308;
INRRUB;D;20220905;0;0.7566407;;;0.7565721;
INRRUB;D;20220905;0;0.7554298;;;0.7562160;
INRRUB;D;20220905;0;0.7571689;;;0.7587852;
INRRUB;D;20220905;0;0.7585545;;;0.7585583;
INRRUB;D;20220905;0;0.7585646;;;0.7586612;
INRRUB;D;20220905;0;0.7591360;;;0.7591941;
INRRUB;D;20220905;0;0.7591033;;;0.7504002;
INRRUB;D;20220905;0;0.7618480;;;0.7648903;
INRRUB;D;20220905;0;0.7648423;;;0.7821509;
INRRUB;D;20220905;0;0.7722298;;;0.7667293;
INRRUB;D;20220905;0;0.7674521;;;0.7610317;
INRRUB;D;20220905;0;0.7637822;;;0.7581454;
INRRUB;D;20220905;0;0.7581454;;;0.7572530;
INRRUB;D;20220905;0;0.7567693;;;0.7567402;
INRRUB;D;20220905;0;0.7640125;;;0.7575967;
INRRUB;D;20220905;0;0.7591752;;;0.7586787;
INRRUB;D;20220905;0;0.7613703;;;0.7647620;
INRRUB;D;20220905;0;0.7591498;;;0.7623822;
INRRUB;D;20220906;0;0.7530619;;;0.7558198;
INRRUB;D;20220906;0;0.7558198;;;0.7653513;
INRRUB;D;20220906;0;0.7650343;;;0.7642741;
INRRUB;D;20220906;0;0.7588166;;;0.7635812;
INRRUB;D;20220906;0;0.7636263;;;0.7635410;
INRRUB;D;20220906;0;0.7617735;;;0.7622780;
INRRUB;D;20220906;0;0.7623460;;;0.7615302;
INRRUB;D;20220906;0;0.7614163;;;0.7621422;
INRRUB;D;20220906;0;0.7676606;;;0.7623745;
INRRUB;D;20220906;0;0.7623936;;;0.7688081;
INRRUB;D;20220906;0;0.7587771;;;0.7546934;
INRRUB;D;20220906;0;0.7605620;;;0.7660315;
INRRUB;D;20220906;0;0.7614973;;;0.7635981;
INRRUB;D;20220906;0;0.7637555;;;0.7685268;
INRRUB;D;20220906;0;0.7629422;;;0.7588961;
INRRUB;D;20220906;0;0.7629240;;;0.7635956;
INRRUB;D;20220906;0;0.7634712;;;0.7612782;
INRRUB;D;20220906;0;0.7681704;;;0.7681704;
INRRUB;D;20220906;0;0.7560661;;;0.7523061;
INRRUB;D;20220906;0;0.7555436;;;0.7615454;
INRRUB;D;20220907;0;0.7558468;;;0.7657731;
INRRUB;D;20220907;0;0.7590008;;;0.7678804;
INRRUB;D;20220907;0;0.7680922;;;0.7676271;
INRRUB;D;20220907;0;0.7610398;;;0.7578605;
INRRUB;D;20220907;0;0.7666541;;;0.7651293;
INRRUB;D;20220907;0;0.7651606;;;0.7656197;
INRRUB;D;20220907;0;0.7656135;;;0.7692308;
INRRUB;D;20220907;0;0.7623220;;;0.7663411;
INRRUB;D;20220907;0;0.7685036;;;0.7669182;
INRRUB;D;20220907;0;0.7672554;;;0.7659273;
INRRUB;D;20220907;0;0.7635691;;;0.7655473;
INRRUB;D;20220907;0;0.7633683;;;0.7583830;
INRRUB;D;20220907;0;0.7536539;;;0.7614851;
INRRUB;D;20220907;0;0.7610749;;;0.7526194;
INRRUB;D;20220907;0;0.7604121;;;0.7617968;
INRRUB;D;20220907;0;0.7619113;;;0.7537720;
INRRUB;D;20220907;0;0.7562762;;;0.7527878;
INRRUB;D;20220907;0;0.7528349;;;0.7528820;
INRRUB;D;20220908;0;0.7516115;;;0.7517056;
INRRUB;D;20220908;0;0.7517715;;;0.7516868;
INRRUB;D;20220908;0;0.7727791;;;0.7796638;
INRRUB;D;20220908;0;0.7727728;;;0.7638065;
INRRUB;D;20220908;0;0.7638411;;;0.7630893;
INRRUB;D;20220908;0;0.7609988;;;0.7612273;
INRRUB;D;20220908;0;0.7597610;;;0.7594358;
INRRUB;D;20220908;0;0.7594720;;;0.7598886;
INRRUB;D;20220908;0;0.7600416;;;0.7604634;
INRRUB;D;20220908;0;0.7604824;;;0.7616591;
INRRUB;D;20220908;0;0.7598423;;;0.7653079;
INRRUB;D;20220908;0;0.7629639;;;0.7546367;
INRRUB;D;20220908;0;0.7609131;;;0.7540298;
INRRUB;D;20220908;0;0.7577938;;;0.7540959;
INRRUB;D;20220908;0;0.7475571;;;0.7483717;
INRRUB;D;20220909;0;0.7612591;;;0.7611923;
INRRUB;D;20220909;0;0.7612782;;;0.7702494;
INRRUB;D;20220909;0;0.7703258;;;0.7708525;
INRRUB;D;20220909;0;0.7522851;;;0.7526342;
INRRUB;D;20220909;0;0.7526342;;;0.7533240;
INRRUB;D;20220909;0;0.7595064;;;0.7626697;
INRRUB;D;20220909;0;0.7625659;;;0.7626524;
INRRUB;D;20220909;0;0.7624325;;;0.7624637;
INRRUB;D;20220909;0;0.7607167;;;0.7597455;
INRRUB;D;20220909;0;0.7591352;;;0.7582695;
INRRUB;D;20220909;0;0.7519976;;;0.7572042;
INRRUB;D;20220909;0;0.7591055;;;0.7564802;
INRRUB;D;20220909;0;0.7569397;;;0.7557292;
INRRUB;D;20220909;0;0.7556564;;;0.7608115;
INRRUB;D;20220909;0;0.7615461;;;0.7520818;
INRRUB;D;20220909;0;0.7519875;;;0.7575092;
INRRUB;D;20220909;0;0.7554636;;;0.7568839;
INRRUB;D;20220909;0;0.7500314;;;0.7605257;
INRRUB;D;20220909;0;0.7487356;;;0.7523546;
INRRUB;D;20220909;0;0.7476266;;;0.7602108;
INRRUB;D;20220909;0;0.7499498;;;0.7502228;
INRRUB;D;20220911;0;0.7501349;;;0.7501914;
INRRUB;D;20220912;0;0.7502855;;;0.7501066;
INRRUB;D;20220912;0;0.7590490;;;0.7534228;
INRRUB;D;20220912;0;0.7535097;;;0.7537271;
INRRUB;D;20220912;0;0.7629086;;;0.7618822;
INRRUB;D;20220912;0;0.7619624;;;0.7619532;
INRRUB;D;20220912;0;0.7617200;;;0.7622621;
INRRUB;D;20220912;0;0.7622621;;;0.7636988;
INRRUB;D;20220912;0;0.7637753;;;0.7625268;
INRRUB;D;20220912;0;0.7581841;;;0.7625055;
INRRUB;D;20220912;0;0.7628504;;;0.7589095;
INRRUB;D;20220912;0;0.7573151;;;0.7586400;
INRRUB;D;20220912;0;0.7590452;;;0.7575491;
INRRUB;D;20220912;0;0.7579495;;;0.7518149;
INRRUB;D;20220912;0;0.7517960;;;0.7535795;
INRRUB;D;20220912;0;0.7550067;;;0.7492580;
INRRUB;D;20220912;0;0.7574858;;;0.7503930;
INRRUB;D;20220912;0;0.7475167;;;0.7523639;
INRRUB;D;20220912;0;0.7501383;;;0.7529079;
INRRUB;D;20220912;0;0.7503647;;;0.7531749;
INRRUB;D;20220912;0;0.7526997;;;0.7523119;
INRRUB;D;20220913;0;0.7523025;;;0.7615640;
INRRUB;D;20220913;0;0.7617771;;;0.7451138;
INRRUB;D;20220913;0;0.7545345;;;0.7564576;
INRRUB;D;20220913;0;0.7564423;;;0.7563451;
INRRUB;D;20220913;0;0.7562138;;;0.7579170;
INRRUB;D;20220913;0;0.7517962;;;0.7587475;
INRRUB;D;20220913;0;0.7590647;;;0.7595922;
INRRUB;D;20220913;0;0.7594039;;;0.7556373;
INRRUB;D;20220913;0;0.7560755;;;0.7545701;
INRRUB;D;20220913;0;0.7551891;;;0.7534941;
INRRUB;D;20220913;0;0.7535380;;;0.7532019;
INRRUB;D;20220913;0;0.7534565;;;0.7514307;
INRRUB;D;20220913;0;0.7513836;;;0.7531538;
INRRUB;D;20220913;0;0.7556359;;;0.7559144;
INRRUB;D;20220913;0;0.7571949;;;0.7545223;
INRRUB;D;20220913;0;0.7544635;;;0.7470758;
INRRUB;D;20220913;0;0.7463531;;;0.7469349;
INRRUB;D;20220913;0;0.7469035;;;0.7559558;
INRRUB;D;20220913;0;0.7496572;;;0.7361268;
INRRUB;D;20220913;0;0.7361732;;;0.7362843;
INRRUB;D;20220914;0;0.7356087;;;0.7502079;
INRRUB;D;20220914;0;0.7400642;;;0.7500845;
INRRUB;D;20220914;0;0.7711941;;;0.7781069;
INRRUB;D;20220914;0;0.7555326;;;0.7560801;
INRRUB;D;20220914;0;0.7561894;;;0.7568703;
INRRUB;D;20220914;0;0.7568701;;;0.7565786;
INRRUB;D;20220914;0;0.7560023;;;0.7545152;
INRRUB;D;20220914;0;0.7544719;;;0.7522687;
INRRUB;D;20220914;0;0.7531552;;;0.7529321;
INRRUB;D;20220914;0;0.7508227;;;0.7525248;
INRRUB;D;20220914;0;0.7529964;;;0.7523161;
INRRUB;D;20220914;0;0.7468141;;;0.7525865;
INRRUB;D;20220914;0;0.7512198;;;0.7545551;
INRRUB;D;20220914;0;0.7529568;;;0.7475839;
INRRUB;D;20220914;0;0.7559346;;;0.7518797;
INRRUB;D;20220914;0;0.7547937;;;0.7551766;
INRRUB;D;20220914;0;0.7551529;;;0.7550385;
INRRUB;D;20220914;0;0.7548117;;;0.7546154;
INRRUB;D;20220914;0;0.7544498;;;0.7545770;
INRRUB;D;20220915;0;0.7549029;;;0.7548405;
INRRUB;D;20220915;0;0.7541698;;;0.7543013;
INRRUB;D;20220915;0;0.7541493;;;0.7511617;
INRRUB;D;20220915;0;0.7507877;;;0.7515267;
INRRUB;D;20220915;0;0.7515229;;;0.7509588;
INRRUB;D;20220915;0;0.7507247;;;0.7512720;
INRRUB;D;20220915;0;0.7511964;;;0.7515366;
INRRUB;D;20220915;0;0.7514068;;;0.7510547;
INRRUB;D;20220915;0;0.7510981;;;0.7530802;
INRRUB;D;20220915;0;0.7537657;;;0.7528826;
INRRUB;D;20220915;0;0.7527821;;;0.7426769;
INRRUB;D;20220915;0;0.7458185;;;0.7495884;
INRRUB;D;20220915;0;0.7517876;;;0.7499026;
INRRUB;D;20220915;0;0.7514734;;;0.7483788;
INRRUB;D;20220915;0;0.7531105;;;0.7488563;
INRRUB;D;20220915;0;0.7578709;;;0.7494264;
INRRUB;D;20220915;0;0.7499811;;;0.7488610;
INRRUB;D;20220915;0;0.7491340;;;0.7491202;
INRRUB;D;20220915;0;0.7534018;;;0.7497091;
INRRUB;D;20220915;0;0.7540977;;;0.7594937;
INRRUB;D;20220915;0;0.7623516;;;0.7612424;
INRRUB;D;20220915;0;0.7506137;;;0.7537135;
INRRUB;D;20220915;0;0.7605316;;;0.7603307;
INRRUB;D;20220915;0;0.7497044;;;0.7507526;
INRRUB;D;20220916;0;0.7508483;;;0.7506393;
INRRUB;D;20220916;0;0.7504692;;;0.7509252;
INRRUB;D;20220916;0;0.7509573;;;0.7506441;
INRRUB;D;20220916;0;0.7507329;;;0.7504034;
INRRUB;D;20220916;0;0.7505299;;;0.7500925;
INRRUB;D;20220916;0;0.7499994;;;0.7523944;
INRRUB;D;20220916;0;0.7524385;;;0.7527357;
INRRUB;D;20220916;0;0.7530481;;;0.7536000;
INRRUB;D;20220916;0;0.7538329;;;0.7537725;
INRRUB;D;20220916;0;0.7531337;;;0.7513524;
INRRUB;D;20220916;0;0.7553696;;;0.7548131;
INRRUB;D;20220916;0;0.7587782;;;0.7546221;
INRRUB;D;20220916;0;0.7591312;;;0.7534658;
INRRUB;D;20220916;0;0.7539593;;;0.7546727;
INRRUB;D;20220916;0;0.7547401;;;0.7557231;
INRRUB;D;20220916;0;0.7560338;;;0.7569295;
INRRUB;D;20220916;0;0.7568344;;;0.7497098;
INRRUB;D;20220916;0;0.7565970;;;0.7463950;
INRRUB;D;20220916;0;0.7570723;;;0.7589474;
INRRUB;D;20220916;0;0.7517618;;;0.7538666;
INRRUB;D;20220916;0;0.7471683;;;0.7496957;
INRRUB;D;20220916;0;0.7550862;;;0.7617459;
INRRUB;D;20220917;0;0.7553059;;;0.7486624;
INRRUB;D;20220917;0;0.7485968;;;0.7485968;
INRRUB;D;20220919;0;0.7528883;;;0.7532930;
INRRUB;D;20220919;0;0.7534384;;;0.7540257;
INRRUB;D;20220919;0;0.7543292;;;0.7544081;
INRRUB;D;20220919;0;0.7545409;;;0.7531479;
INRRUB;D;20220919;0;0.7548165;;;0.7569460;
INRRUB;D;20220919;0;0.7569270;;;0.7527468;
INRRUB;D;20220919;0;0.7531671;;;0.7531910;
INRRUB;D;20220919;0;0.7531358;;;0.7524841;
INRRUB;D;20220919;0;0.7528272;;;0.7525259;
INRRUB;D;20220919;0;0.7524863;;;0.7522005;
INRRUB;D;20220919;0;0.7495362;;;0.7525322;
INRRUB;D;20220919;0;0.7525510;;;0.7441913;
INRRUB;D;20220919;0;0.7527893;;;0.7535966;
INRRUB;D;20220919;0;0.7533459;;;0.7580034;
INRRUB;D;20220919;0;0.7536049;;;0.7536189;
INRRUB;D;20220919;0;0.7536794;;;0.7535634;
INRRUB;D;20220919;0;0.7532614;;;0.7638113;
INRRUB;D;20220920;0;0.7534693;;;0.7547527;
INRRUB;D;20220920;0;0.7546046;;;0.7541348;
INRRUB;D;20220920;0;0.7540439;;;0.7539284;
INRRUB;D;20220920;0;0.7539250;;;0.7538680;
INRRUB;D;20220920;0;0.7538755;;;0.7541876;
INRRUB;D;20220920;0;0.7541106;;;0.7552006;
INRRUB;D;20220920;0;0.7551210;;;0.7553806;
INRRUB;D;20220920;0;0.7553844;;;0.7565821;
INRRUB;D;20220920;0;0.7551220;;;0.7578651;
INRRUB;D;20220920;0;0.7561891;;;0.7544577;
INRRUB;D;20220920;0;0.7551632;;;0.7537319;
INRRUB;D;20220920;0;0.7536504;;;0.7529183;
INRRUB;D;20220920;0;0.7509336;;;0.7539198;
INRRUB;D;20220920;0;0.7539640;;;0.7547881;
INRRUB;D;20220920;0;0.7536925;;;0.7568909;
INRRUB;D;20220920;0;0.7544086;;;0.7577118;
INRRUB;D;20220920;0;0.7578762;;;0.7503608;
INRRUB;D;20220920;0;0.7583511;;;0.7496741;
INRRUB;D;20220920;0;0.7600501;;;0.7603551;
INRRUB;D;20220920;0;0.7570246;;;0.7638950;
INRRUB;D;20220920;0;0.7545537;;;0.7682852;
INRRUB;D;20220920;0;0.7666403;;;0.7706543;
INRRUB;D;20220920;0;0.7577849;;;0.7609500;
INRRUB;D;20220921;0;0.7610455;;;0.7606923;
INRRUB;D;20220921;0;0.7701743;;;0.7705457;
INRRUB;D;20220921;0;0.7609500;;;0.7610455;
INRRUB;D;20220921;0;0.7625183;;;0.7599202;
INRRUB;D;20220921;0;0.7599742;;;0.7599378;
INRRUB;D;20220921;0;0.7601345;;;0.7600896;
INRRUB;D;20220921;0;0.7698090;;;0.7617398;
INRRUB;D;20220921;0;0.7628065;;;0.7770324;
INRRUB;D;20220921;0;0.7786437;;;0.7636222;
INRRUB;D;20220921;0;0.7655172;;;0.7607986;
INRRUB;D;20220921;0;0.7610455;;;0.7605448;
INRRUB;D;20220921;0;0.7609515;;;0.7618390;
INRRUB;D;20220921;0;0.7638819;;;0.7656781;
INRRUB;D;20220921;0;0.7656348;;;0.7665820;
INRRUB;D;20220921;0;0.7613990;;;0.7621557;
INRRUB;D;20220921;0;0.7616765;;;0.7671611;
INRRUB;D;20220921;0;0.7689172;;;0.7595611;
INRRUB;D;20220921;0;0.7577088;;;0.7684150;
INRRUB;D;20220921;0;0.7605804;;;0.7640675;
INRRUB;D;20220921;0;0.7538792;;;0.7537941;
INRRUB;D;20220922;0;0.7569486;;;0.7725457;
INRRUB;D;20220922;0;0.7725601;;;0.7725895;
INRRUB;D;20220922;0;0.7542292;;;0.7537846;
INRRUB;D;20220922;0;0.7601510;;;0.7612533;
INRRUB;D;20220922;0;0.7613689;;;0.7649478;
INRRUB;D;20220922;0;0.7646858;;;0.7639928;
INRRUB;D;20220922;0;0.7643532;;;0.7640369;
INRRUB;D;20220922;0;0.7635789;;;0.7555132;
INRRUB;D;20220922;0;0.7510030;;;0.7537941;
INRRUB;D;20220922;0;0.7535587;;;0.7510002;
INRRUB;D;20220922;0;0.7514136;;;0.7456784;
INRRUB;D;20220922;0;0.7525723;;;0.7422394;
INRRUB;D;20220922;0;0.7421337;;;0.7483018;
INRRUB;D;20220922;0;0.7474903;;;0.7424812;
INRRUB;D;20220922;0;0.7446275;;;0.7376331;
INRRUB;D;20220922;0;0.7419787;;;0.7348753;
INRRUB;D;20220922;0;0.7392524;;;0.7329754;
INRRUB;D;20220922;0;0.7319362;;;0.7420384;
INRRUB;D;20220923;0;0.7310435;;;0.7397911;
INRRUB;D;20220923;0;0.7398374;;;0.7489485;
INRRUB;D;20220923;0;0.7489842;;;0.7491982;
INRRUB;D;20220923;0;0.7367934;;;0.7385279;
INRRUB;D;20220923;0;0.7384707;;;0.7383584;
INRRUB;D;20220923;0;0.7385363;;;0.7448167;
INRRUB;D;20220923;0;0.7444831;;;0.7418653;
INRRUB;D;20220923;0;0.7419430;;;0.7341354;
INRRUB;D;20220923;0;0.7445255;;;0.7406157;
INRRUB;D;20220923;0;0.7368934;;;0.7416274;
INRRUB;D;20220923;0;0.7373802;;;0.7308540;
INRRUB;D;20220923;0;0.7288265;;;0.7269497;
INRRUB;D;20220923;0;0.7230209;;;0.7150632;
INRRUB;D;20220923;0;0.7170411;;;0.7014678;
INRRUB;D;20220923;0;0.7074972;;;0.7103246;
INRRUB;D;20220923;0;0.7091410;;;0.7091011;
INRRUB;D;20220923;0;0.7089146;;;0.7090548;
INRRUB;D;20220923;0;0.7107387;;;0.7082636;
INRRUB;D;20220923;0;0.7054781;;;0.7046564;
INRRUB;D;20220925;0;0.7067765;;;0.7066109;
INRRUB;D;20220926;0;0.7066328;;;0.7006883;
INRRUB;D;20220926;0;0.7065172;;;0.7274357;
INRRUB;D;20220926;0;0.7230904;;;0.7077338;
INRRUB;D;20220926;0;0.7205464;;;0.7198545;
INRRUB;D;20220926;0;0.7198896;;;0.7199326;
