<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDINR;60;20220825;070000;79.7600000;79.8400000;79.7510000;79.8300000;390
USDINR;60;20220825;080000;79.8250000;79.8550000;79.8110000;79.8375000;657
USDINR;60;20220825;090000;79.8380000;79.8950000;79.8130000;79.8750000;786
USDINR;60;20220825;100000;79.8725000;79.8900000;79.8210000;79.8600000;825
USDINR;60;20220825;110000;79.8550000;79.8750000;79.7970000;79.8390000;716
USDINR;60;20220825;120000;79.8675000;79.8850000;79.8220000;79.8320000;604
USDINR;60;20220825;130000;79.8725000;79.8900000;79.8280000;79.8800000;539
USDINR;60;20220825;140000;79.8775000;79.9130000;79.8570000;79.8660000;111
USDINR;60;20220825;150000;79.8940000;79.9120000;79.8380000;79.8580000;135
USDINR;60;20220825;160000;79.8940000;79.9940000;79.8570000;79.9580000;123
USDINR;60;20220825;170000;79.9820000;79.9920000;79.9030000;79.9150000;78
USDINR;60;20220825;180000;79.9120000;79.9440000;79.8900000;79.8940000;37
USDINR;60;20220825;190000;79.8400000;79.9440000;79.8400000;79.9120000;65
USDINR;60;20220825;200000;79.9000000;79.9120000;79.8920000;79.8920000;20
USDINR;60;20220825;210000;79.8940000;79.9020000;79.8640000;79.8920000;14
USDINR;60;20220825;220000;79.8820000;79.9220000;79.8800000;79.9040000;13
USDINR;60;20220825;230000;79.8870000;79.9040000;79.8740000;79.8740000;10
USDINR;60;20220826;000000;79.8740000;79.8820000;79.8640000;79.8690000;6
USDINR;60;20220826;020000;79.8780000;79.8780000;79.8780000;79.8780000;3
USDINR;60;20220826;030000;79.8780000;79.8780000;79.8780000;79.8780000;1
USDINR;60;20220826;060000;79.8750000;79.8920000;79.8690000;79.8920000;11
USDINR;60;20220826;070000;79.8920000;79.9000000;79.7920000;79.8625000;342
USDINR;60;20220826;080000;79.8450000;79.8875000;79.8110000;79.8750000;335
USDINR;60;20220826;090000;79.8850000;79.9125000;79.8750000;79.9025000;318
USDINR;60;20220826;100000;79.9025000;79.9400000;79.8900000;79.9200000;370
USDINR;60;20220826;110000;79.9225000;79.9375000;79.9100000;79.9150000;343
USDINR;60;20220826;120000;79.9125000;79.9225000;79.8050000;79.8450000;365
USDINR;60;20220826;130000;79.8300000;79.8650000;79.8100000;79.8550000;314
USDINR;60;20220826;140000;79.8675000;79.8700000;79.7900000;79.7980000;28
USDINR;60;20220826;150000;79.8030000;79.8590000;79.7990000;79.8160000;98
USDINR;60;20220826;160000;79.8190000;79.8510000;79.7740000;79.7900000;46
USDINR;60;20220826;170000;79.7830000;79.8190000;79.7560000;79.7620000;86
USDINR;60;20220826;180000;79.7910000;79.8490000;79.6880000;79.8040000;174
USDINR;60;20220826;190000;79.7980000;79.9110000;79.7980000;79.8740000;82
USDINR;60;20220826;200000;79.8710000;79.9510000;79.8640000;79.9510000;26
USDINR;60;20220826;210000;79.9490000;79.9490000;79.9440000;79.9460000;15
USDINR;60;20220826;220000;79.9510000;79.9660000;79.9200000;79.9610000;38
USDINR;60;20220827;010000;79.9640000;79.9640000;79.9640000;79.9640000;2
USDINR;60;20220827;020000;79.9640000;79.9640000;79.9640000;79.9640000;5
USDINR;60;20220829;020000;79.9640000;79.9640000;79.9640000;79.9640000;3
USDINR;60;20220829;040000;79.9610000;79.9610000;79.9610000;79.9610000;1
USDINR;60;20220829;060000;79.9610000;79.9610000;79.9610000;79.9610000;1
USDINR;60;20220829;070000;79.9740000;80.1300000;79.9600000;80.0200000;413
USDINR;60;20220829;080000;80.0200000;80.0630000;79.9890000;80.0080000;527
USDINR;60;20220829;090000;80.0470000;80.0830000;80.0030000;80.0380000;472
USDINR;60;20220829;100000;80.0630000;80.0980000;80.0360000;80.0620000;511
USDINR;60;20220829;110000;80.0850000;80.1100000;79.9920000;80.0500000;418
USDINR;60;20220829;120000;80.0475000;80.0675000;79.9200000;79.9600000;121
USDINR;60;20220829;130000;79.9700000;79.9725000;79.8650000;79.9550000;109
USDINR;60;20220829;140000;79.9650000;79.9650000;79.9600000;79.9600000;2
USDINR;60;20220829;150000;79.9490000;79.9570000;79.9490000;79.9570000;2
USDINR;60;20220829;160000;79.9490000;79.9490000;79.8840000;79.8840000;104
USDINR;60;20220829;170000;79.8990000;79.8990000;79.8990000;79.8990000;2
USDINR;60;20220829;180000;79.9070000;79.9420000;79.8840000;79.9240000;60
USDINR;60;20220829;190000;79.9190000;79.9620000;79.9070000;79.9430000;102
USDINR;60;20220829;200000;79.9370000;79.9740000;79.9290000;79.9370000;37
USDINR;60;20220829;210000;79.9440000;79.9540000;79.9370000;79.9390000;43
USDINR;60;20220829;220000;79.9470000;79.9670000;79.9440000;79.9590000;26
USDINR;60;20220829;230000;79.9570000;79.9800000;79.9520000;79.9740000;22
USDINR;60;20220830;000000;79.9670000;79.9690000;79.9540000;79.9540000;9
USDINR;60;20220830;010000;79.9540000;79.9540000;79.9540000;79.9540000;1
USDINR;60;20220830;020000;79.9400000;79.9400000;79.9400000;79.9400000;2
USDINR;60;20220830;050000;79.9240000;79.9370000;79.9050000;79.9290000;9
USDINR;60;20220830;060000;79.9470000;79.9670000;79.8960000;79.8960000;25
USDINR;60;20220830;070000;79.9170000;79.9625000;79.8470000;79.8540000;548
USDINR;60;20220830;080000;79.8550000;79.8675000;79.7900000;79.8480000;1001
USDINR;60;20220830;090000;79.8425000;79.8500000;79.7220000;79.7525000;1036
USDINR;60;20220830;100000;79.7550000;79.7650000;79.6670000;79.7100000;996
USDINR;60;20220830;110000;79.7130000;79.7325000;79.4380000;79.5280000;1056
USDINR;60;20220830;120000;79.5400000;79.5525000;79.4150000;79.5120000;1063
USDINR;60;20220830;130000;79.5400000;79.5400000;79.4150000;79.4580000;1123
USDINR;60;20220830;140000;79.4330000;79.5460000;79.4040000;79.5090000;360
USDINR;60;20220830;150000;79.5190000;79.5300000;79.4800000;79.4980000;203
USDINR;60;20220830;160000;79.4950000;79.5850000;79.4950000;79.5480000;110
USDINR;60;20220830;170000;79.5650000;79.5880000;79.5470000;79.5600000;73
USDINR;60;20220830;180000;79.5800000;79.6610000;79.5680000;79.6580000;188
USDINR;60;20220830;190000;79.6410000;79.6600000;79.5680000;79.5950000;184
USDINR;60;20220830;200000;79.6030000;79.6030000;79.5350000;79.5750000;52
USDINR;60;20220830;210000;79.5850000;79.6180000;79.5680000;79.5880000;52
USDINR;60;20220830;220000;79.5980000;79.6680000;79.5880000;79.6680000;38
USDINR;60;20220830;230000;79.6300000;79.6520000;79.6050000;79.6380000;26
USDINR;60;20220831;000000;79.6450000;79.6930000;79.6400000;79.6780000;20
USDINR;60;20220831;010000;79.6780000;79.6780000;79.6780000;79.6780000;3
USDINR;60;20220831;040000;79.6650000;79.6920000;79.6620000;79.6770000;11
USDINR;60;20220831;050000;79.6760000;79.6970000;79.6390000;79.6850000;20
USDINR;60;20220831;060000;79.6860000;79.6860000;79.6290000;79.6290000;22
USDINR;60;20220831;070000;79.6280000;79.6290000;79.5370000;79.5450000;20
USDINR;60;20220831;080000;79.5070000;79.5960000;79.5070000;79.5930000;38
USDINR;60;20220831;090000;79.5890000;79.5890000;79.4600000;79.4600000;70
USDINR;60;20220831;100000;79.4640000;79.5250000;79.4550000;79.5060000;69
USDINR;60;20220831;110000;79.4980000;79.5270000;79.4880000;79.5160000;61
USDINR;60;20220831;120000;79.5150000;79.5340000;79.4670000;79.5310000;58
USDINR;60;20220831;130000;79.5330000;79.5470000;79.4550000;79.4710000;88
USDINR;60;20220831;140000;79.4990000;79.5140000;79.4610000;79.4830000;87
USDINR;60;20220831;150000;79.5040000;79.5090000;79.4790000;79.4820000;19
USDINR;60;20220831;160000;79.5380000;79.5520000;79.4600000;79.5240000;73
