<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDCNY;60;20220809;120000;6.7554000;6.7556000;6.7527000;6.7527000;242
USDCNY;60;20220809;130000;6.7527000;6.7531000;6.7512000;6.7512000;204
USDCNY;60;20220809;140000;6.7512000;6.7523000;6.7512000;6.7520000;177
USDCNY;60;20220809;150000;6.7520000;6.7530000;6.7520000;6.7530000;149
USDCNY;60;20220809;160000;6.7530000;6.7530000;6.7520000;6.7520000;75
USDCNY;60;20220809;170000;6.7520000;6.7520000;6.7510000;6.7510000;42
USDCNY;60;20220809;180000;6.7507000;6.7519000;6.7507000;6.7519000;21
USDCNY;60;20220809;190000;6.7519000;6.7525000;6.7515000;6.7525000;18
USDCNY;60;20220809;200000;6.7525000;6.7525000;6.7525000;6.7525000;2
USDCNY;60;20220809;210000;6.7525000;6.7525000;6.7525000;6.7525000;1
USDCNY;60;20220810;010000;6.7525000;6.7526000;6.7525000;6.7526000;4
USDCNY;60;20220810;020000;6.7525000;6.7525000;6.7525000;6.7525000;2
USDCNY;60;20220810;030000;6.7525000;6.7525000;6.7525000;6.7525000;2
USDCNY;60;20220810;050000;6.7520000;6.7562000;6.7520000;6.7560000;66
USDCNY;60;20220810;060000;6.7561000;6.7575000;6.7561000;6.7570000;94
USDCNY;60;20220810;070000;6.7570000;6.7571000;6.7564000;6.7566000;107
USDCNY;60;20220810;080000;6.7566000;6.7568000;6.7564000;6.7567000;139
USDCNY;60;20220810;090000;6.7567000;6.7568000;6.7560000;6.7562000;153
USDCNY;60;20220810;100000;6.7563000;6.7582000;6.7563000;6.7576000;212
USDCNY;60;20220810;110000;6.7576000;6.7599000;6.7568000;6.7573000;257
USDCNY;60;20220810;120000;6.7575000;6.7583000;6.7564000;6.7565000;215
USDCNY;60;20220810;130000;6.7565000;6.7570000;6.7551000;6.7553000;171
USDCNY;60;20220810;140000;6.7554000;6.7560000;6.7551000;6.7551000;136
USDCNY;60;20220810;150000;6.7551000;6.7551000;6.7511000;6.7511000;143
USDCNY;60;20220810;160000;6.7511000;6.7517000;6.7340000;6.7356000;108
USDCNY;60;20220810;170000;6.7356000;6.7360000;6.7288000;6.7288000;87
USDCNY;60;20220810;180000;6.7290000;6.7290000;6.7230000;6.7230000;42
USDCNY;60;20220810;190000;6.7230000;6.7235000;6.7220000;6.7230000;17
USDCNY;60;20220810;210000;6.7230000;6.7230000;6.7230000;6.7230000;2
USDCNY;60;20220810;220000;6.7230000;6.7230000;6.7230000;6.7230000;1
USDCNY;60;20220810;230000;6.7230000;6.7230000;6.7230000;6.7230000;2
USDCNY;60;20220811;010000;6.7230000;6.7237000;6.7230000;6.7237000;9
USDCNY;60;20220811;020000;6.7230000;6.7230000;6.7230000;6.7230000;1
USDCNY;60;20220811;030000;6.7230000;6.7230000;6.7230000;6.7230000;1
USDCNY;60;20220811;050000;6.7308000;6.7401000;6.7308000;6.7395000;81
USDCNY;60;20220811;060000;6.7395000;6.7431000;6.7394000;6.7418000;139
USDCNY;60;20220811;070000;6.7416000;6.7416000;6.7388000;6.7388000;162
USDCNY;60;20220811;080000;6.7388000;6.7391000;6.7384000;6.7391000;162
USDCNY;60;20220811;090000;6.7391000;6.7408000;6.7385000;6.7391000;212
USDCNY;60;20220811;100000;6.7391000;6.7400000;6.7354000;6.7374000;343
USDCNY;60;20220811;110000;6.7370000;6.7394000;6.7366000;6.7383000;335
USDCNY;60;20220811;120000;6.7384000;6.7406000;6.7366000;6.7366000;285
USDCNY;60;20220811;130000;6.7366000;6.7399000;6.7365000;6.7389000;278
USDCNY;60;20220811;140000;6.7389000;6.7393000;6.7389000;6.7393000;141
USDCNY;60;20220811;150000;6.7393000;6.7393000;6.7386000;6.7386000;139
USDCNY;60;20220811;160000;6.7386000;6.7394000;6.7382000;6.7383000;67
USDCNY;60;20220811;170000;6.7382000;6.7382000;6.7360000;6.7361000;59
USDCNY;60;20220811;180000;6.7361000;6.7411000;6.7360000;6.7411000;41
USDCNY;60;20220811;190000;6.7410000;6.7445000;6.7409000;6.7445000;23
USDCNY;60;20220811;200000;6.7445000;6.7445000;6.7445000;6.7445000;1
USDCNY;60;20220811;220000;6.7445000;6.7445000;6.7445000;6.7445000;2
USDCNY;60;20220811;230000;6.7445000;6.7445000;6.7445000;6.7445000;3
USDCNY;60;20220812;000000;6.7445000;6.7445000;6.7445000;6.7445000;3
USDCNY;60;20220812;010000;6.7445000;6.7447000;6.7445000;6.7447000;14
USDCNY;60;20220812;020000;6.7445000;6.7445000;6.7445000;6.7445000;1
USDCNY;60;20220812;030000;6.7445000;6.7445000;6.7445000;6.7445000;1
USDCNY;60;20220812;050000;6.7445000;6.7464000;6.7429000;6.7458000;121
USDCNY;60;20220812;060000;6.7458000;6.7461000;6.7418000;6.7424000;211
USDCNY;60;20220812;070000;6.7424000;6.7438000;6.7344000;6.7346000;291
USDCNY;60;20220812;080000;6.7346000;6.7350000;6.7335000;6.7350000;229
USDCNY;60;20220812;090000;6.7350000;6.7365000;6.7338000;6.7365000;270
USDCNY;60;20220812;100000;6.7365000;6.7383000;6.7351000;6.7379000;373
USDCNY;60;20220812;110000;6.7379000;6.7382000;6.7320000;6.7348000;365
USDCNY;60;20220812;120000;6.7347000;6.7370000;6.7330000;6.7370000;339
USDCNY;60;20220812;130000;6.7371000;6.7390000;6.7370000;6.7390000;238
USDCNY;60;20220812;140000;6.7390000;6.7426000;6.7390000;6.7419000;189
USDCNY;60;20220812;150000;6.7419000;6.7420000;6.7419000;6.7419000;123
USDCNY;60;20220812;160000;6.7419000;6.7427000;6.7419000;6.7420000;70
USDCNY;60;20220812;170000;6.7415000;6.7415000;6.7385000;6.7385000;41
USDCNY;60;20220812;180000;6.7385000;6.7420000;6.7384000;6.7420000;69
USDCNY;60;20220812;190000;6.7425000;6.7428000;6.7424000;6.7425000;28
USDCNY;60;20220812;200000;6.7245000;6.7425000;6.7245000;6.7425000;2
USDCNY;60;20220812;210000;6.7425000;6.7425000;6.7425000;6.7425000;2
USDCNY;60;20220812;230000;6.7425000;6.7425000;6.7425000;6.7425000;3
USDCNY;60;20220813;010000;6.7425000;6.7425000;6.7425000;6.7425000;5
USDCNY;60;20220814;200000;6.7425000;6.7425000;6.7425000;6.7425000;1
USDCNY;60;20220814;210000;6.7425000;6.7425000;6.7425000;6.7425000;3
USDCNY;60;20220815;000000;6.7425000;6.7425000;6.7425000;6.7425000;1
USDCNY;60;20220815;010000;6.7427000;6.7427000;6.7425000;6.7427000;14
USDCNY;60;20220815;020000;6.7427000;6.7427000;6.7427000;6.7427000;1
USDCNY;60;20220815;050000;6.7487000;6.7520000;6.7487000;6.7503000;58
USDCNY;60;20220815;060000;6.7506000;6.7608000;6.7506000;6.7565000;140
USDCNY;60;20220815;070000;6.7564000;6.7609000;6.7560000;6.7586000;175
USDCNY;60;20220815;080000;6.7586000;6.7619000;6.7586000;6.7617000;164
USDCNY;60;20220815;090000;6.7617000;6.7653000;6.7614000;6.7638000;241
USDCNY;60;20220815;100000;6.7642000;6.7642000;6.7594000;6.7613000;255
