<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDNOK;60;20220809;080000;9.7330000;9.7428000;9.7307000;9.7420000;56175
USDNOK;60;20220809;090000;9.7387400;9.7431700;9.7245000;9.7272000;57430
USDNOK;60;20220809;100000;9.7280000;9.7380400;9.7217500;9.7269000;97953
USDNOK;60;20220809;110000;9.7268000;9.7432800;9.7207000;9.7261000;144687
USDNOK;60;20220809;120000;9.7235700;9.7399700;9.6878000;9.6967500;121752
USDNOK;60;20220809;130000;9.6947000;9.7077800;9.6864000;9.6999700;99171
USDNOK;60;20220809;140000;9.6999700;9.7165900;9.6920500;9.7141200;93799
USDNOK;60;20220809;150000;9.7137000;9.7213700;9.6969100;9.7169000;90176
USDNOK;60;20220809;160000;9.7169000;9.7204000;9.6985700;9.7101300;99959
USDNOK;60;20220809;170000;9.7110600;9.7186300;9.6912000;9.7002300;122428
USDNOK;60;20220809;180000;9.7015900;9.7123000;9.6851100;9.7108100;112017
USDNOK;60;20220809;190000;9.7114900;9.7183700;9.6984700;9.7119000;120377
USDNOK;60;20220809;200000;9.7128000;9.7322000;9.6977500;9.7254000;104548
USDNOK;60;20220809;210000;9.7254000;9.7393000;9.7181300;9.7288600;76390
USDNOK;60;20220809;220000;9.7295000;9.7482300;9.7242000;9.7389300;70379
USDNOK;60;20220809;230000;9.7372900;9.7426000;9.7224400;9.7321000;73595
USDNOK;60;20220810;000000;9.7305400;9.7337000;9.7147000;9.7166700;43405
USDNOK;60;20220810;010000;9.7184700;9.7302500;9.7156700;9.7263000;5005
USDNOK;60;20220810;020000;9.7280800;9.7329000;9.7133000;9.7239000;49410
USDNOK;60;20220810;030000;9.7239000;9.7364000;9.7177000;9.7293000;97236
USDNOK;60;20220810;040000;9.7301000;9.7362000;9.7187000;9.7291500;108788
USDNOK;60;20220810;050000;9.7280000;9.7337000;9.7105600;9.7175000;176263
USDNOK;60;20220810;060000;9.7231800;9.7294000;9.7090000;9.7153200;180811
USDNOK;60;20220810;070000;9.7159600;9.7281900;9.7075000;9.7244200;92903
USDNOK;60;20220810;080000;9.7203000;9.7284000;9.7135200;9.7247000;77564
USDNOK;60;20220810;090000;9.7254500;9.7292000;9.7145000;9.7231500;105041
USDNOK;60;20220810;100000;9.7228200;9.7340200;9.7036000;9.7177100;78975
USDNOK;60;20220810;110000;9.7177600;9.7235900;9.6986600;9.7068000;96761
USDNOK;60;20220810;120000;9.7087200;9.7181000;9.6675200;9.6706700;101364
USDNOK;60;20220810;130000;9.6707700;9.6821500;9.6664500;9.6768000;79999
USDNOK;60;20220810;140000;9.6777500;9.6870800;9.6662000;9.6701600;70546
USDNOK;60;20220810;150000;9.6691100;9.6894900;9.6511000;9.6555000;93320
USDNOK;60;20220810;160000;9.6564800;9.6740000;9.5564500;9.5819000;158050
USDNOK;60;20220810;170000;9.5821200;9.6043900;9.5654500;9.5784800;155752
USDNOK;60;20220810;180000;9.5771000;9.5828600;9.5026800;9.5099000;169669
USDNOK;60;20220810;190000;9.5087000;9.5241700;9.4843000;9.5087000;153967
USDNOK;60;20220810;200000;9.5086000;9.5168700;9.4777500;9.5002000;143512
USDNOK;60;20220810;210000;9.5012000;9.5068000;9.4861800;9.4957000;93834
USDNOK;60;20220810;220000;9.4957000;9.5241300;9.4922000;9.5166000;128568
USDNOK;60;20220810;230000;9.5152100;9.5254000;9.5043600;9.5131700;78221
USDNOK;60;20220811;000000;9.5151000;9.5203700;9.5057000;9.5088800;44518
USDNOK;60;20220811;010000;9.5088700;9.5209600;9.5047900;9.5194300;11513
USDNOK;60;20220811;020000;9.5198300;9.5331200;9.5042500;9.5115800;40956
USDNOK;60;20220811;030000;9.5084500;9.5176000;9.5029000;9.5105000;75394
USDNOK;60;20220811;040000;9.5102000;9.5281000;9.4944000;9.5148100;151314
USDNOK;60;20220811;050000;9.5204600;9.5373200;9.5106000;9.5258000;119002
USDNOK;60;20220811;060000;9.5258000;9.5400100;9.5190000;9.5323200;105671
USDNOK;60;20220811;070000;9.5316000;9.5399100;9.5157000;9.5272400;95453
USDNOK;60;20220811;080000;9.5225000;9.5397100;9.5120000;9.5363200;67131
USDNOK;60;20220811;090000;9.5323000;9.5462700;9.5222600;9.5319000;97838
USDNOK;60;20220811;100000;9.5326900;9.5388500;9.4972000;9.5071400;138270
USDNOK;60;20220811;110000;9.5060000;9.5188600;9.4954000;9.5152000;136283
USDNOK;60;20220811;120000;9.5152000;9.5359900;9.4887500;9.4958700;134864
USDNOK;60;20220811;130000;9.4952000;9.5188800;9.4914400;9.5038200;143884
USDNOK;60;20220811;140000;9.5037700;9.5157800;9.4939800;9.4988900;108024
USDNOK;60;20220811;150000;9.5002700;9.5062000;9.4812500;9.4946000;106252
USDNOK;60;20220811;160000;9.4945000;9.4996300;9.4580000;9.4684200;177447
USDNOK;60;20220811;170000;9.4682000;9.4879600;9.4560500;9.4743800;162767
USDNOK;60;20220811;180000;9.4748600;9.5105800;9.4645000;9.4933000;171000
USDNOK;60;20220811;190000;9.4935200;9.5163000;9.4840700;9.4920000;165968
USDNOK;60;20220811;200000;9.4942500;9.5029500;9.4878200;9.4977000;135556
USDNOK;60;20220811;210000;9.4996800;9.5139000;9.4899800;9.5101700;99169
USDNOK;60;20220811;220000;9.5105000;9.5354500;9.5058000;9.5137000;121808
USDNOK;60;20220811;230000;9.5159200;9.5364000;9.5117000;9.5265000;94540
USDNOK;60;20220812;000000;9.5268000;9.5328000;9.5060000;9.5220000;66383
USDNOK;60;20220812;010000;9.5118700;9.5306900;9.5118700;9.5242800;4252
USDNOK;60;20220812;020000;9.5250400;9.5281400;9.5130000;9.5237800;45183
USDNOK;60;20220812;030000;9.5179000;9.5329900;9.5130000;9.5196000;53998
USDNOK;60;20220812;040000;9.5186000;9.5379700;9.5130000;9.5308000;98635
USDNOK;60;20220812;050000;9.5273000;9.5378000;9.5189000;9.5347800;110696
USDNOK;60;20220812;060000;9.5356200;9.5375000;9.5208000;9.5251000;79548
USDNOK;60;20220812;070000;9.5307600;9.5339300;9.5050000;9.5157000;147190
USDNOK;60;20220812;080000;9.5137600;9.5195000;9.5019000;9.5123200;132436
USDNOK;60;20220812;090000;9.5088500;9.5164000;9.5001200;9.5137300;85387
USDNOK;60;20220812;100000;9.5144300;9.5211000;9.4990000;9.5187700;101951
USDNOK;60;20220812;110000;9.5188500;9.5239500;9.5015000;9.5115800;120763
USDNOK;60;20220812;120000;9.5117800;9.5245200;9.5020500;9.5092000;103943
USDNOK;60;20220812;130000;9.5092000;9.5272000;9.5019600;9.5144000;101337
USDNOK;60;20220812;140000;9.5141400;9.5386400;9.5066500;9.5316700;105285
USDNOK;60;20220812;150000;9.5313400;9.5557000;9.5261100;9.5488500;116380
USDNOK;60;20220812;160000;9.5486400;9.5543000;9.5250500;9.5460000;121270
USDNOK;60;20220812;170000;9.5459500;9.5715800;9.5338300;9.5489900;126447
USDNOK;60;20220812;180000;9.5486700;9.5964000;9.5463200;9.5882900;171293
USDNOK;60;20220812;190000;9.5886300;9.5922300;9.5677000;9.5765000;138053
USDNOK;60;20220812;200000;9.5746700;9.5821000;9.5662000;9.5756500;80156
USDNOK;60;20220812;210000;9.5742200;9.5784000;9.5652700;9.5714600;62545
USDNOK;60;20220812;220000;9.5707000;9.5746000;9.5569500;9.5625000;67362
USDNOK;60;20220812;230000;9.5655100;9.5732000;9.5574000;9.5667600;57043
USDNOK;60;20220813;000000;9.5668600;9.5813800;9.5465300;9.5594800;61525
USDNOK;60;20220813;010000;9.5620500;9.5620500;9.5620500;9.5620500;1
USDNOK;60;20220814;230000;9.5620500;9.5620500;9.5620500;9.5620500;2
USDNOK;60;20220815;010000;9.5539000;9.5640000;9.5511000;9.5640000;12
USDNOK;60;20220815;020000;9.5703000;9.5736000;9.5695600;9.5726100;1506
USDNOK;60;20220815;030000;9.5889300;9.5932000;9.5773200;9.5927000;14469
USDNOK;60;20220815;040000;9.5928000;9.5940400;9.5525500;9.5622200;81759
USDNOK;60;20220815;050000;9.5604500;9.5905100;9.5550000;9.5782700;89566
USDNOK;60;20220815;060000;9.5782100;9.6066300;9.5724000;9.5972000;111902
USDNOK;60;20220815;070000;9.5930000;9.6043000;9.5822000;9.5899400;133603
USDNOK;60;20220815;080000;9.5884000;9.5962000;9.5775000;9.5919800;132975
USDNOK;60;20220815;090000;9.5914000;9.6263100;9.5865000;9.6127000;205916
USDNOK;60;20220815;100000;9.6123600;9.6190000;9.5946900;9.6094100;105932
USDNOK;60;20220815;110000;9.6090000;9.6192200;9.5974200;9.6185300;114313
USDNOK;60;20220815;120000;9.6168500;9.6567200;9.6078500;9.6461100;100041
USDNOK;60;20220815;130000;9.6457000;9.6831800;9.6374500;9.6751600;129829
USDNOK;60;20220815;140000;9.6752600;9.6955600;9.6647500;9.6722300;107433
USDNOK;60;20220815;150000;9.6722300;9.6939300;9.6648500;9.6802000;111795
USDNOK;60;20220815;160000;9.6824800;9.7104000;9.6584500;9.6979000;133890
USDNOK;60;20220815;170000;9.6970000;9.7074700;9.6709900;9.6905700;117199
USDNOK;60;20220815;180000;9.6922000;9.7154100;9.6766000;9.7000000;107246
USDNOK;60;20220815;190000;9.7002000;9.7041800;9.6742500;9.6827500;115745
USDNOK;60;20220815;200000;9.6825300;9.6972200;9.6780800;9.6884000;85644
USDNOK;60;20220815;210000;9.6891100;9.7075400;9.6791400;9.7038600;102503
USDNOK;60;20220815;220000;9.7031000;9.7168000;9.6999100;9.7127000;70932
USDNOK;60;20220815;230000;9.7127000;9.7152000;9.6997600;9.7057000;97123
USDNOK;60;20220816;000000;9.7076700;9.7163000;9.6928000;9.7110000;45270
USDNOK;60;20220816;010000;9.7106000;9.7106000;9.7106000;9.7106000;1
USDNOK;60;20220816;020000;9.6892400;9.7125000;9.6784800;9.7019000;28533
USDNOK;60;20220816;030000;9.7052000;9.7119000;9.6990400;9.7059100;80682
USDNOK;60;20220816;040000;9.7091600;9.7258800;9.7020000;9.7149600;142399
USDNOK;60;20220816;050000;9.7118100;9.7266900;9.6985400;9.7090600;137772
USDNOK;60;20220816;060000;9.7079900;9.7149000;9.6866500;9.6896300;130947
USDNOK;60;20220816;070000;9.6906700;9.7101000;9.6866000;9.7008800;53078
USDNOK;60;20220816;080000;9.7022000;9.7131000;9.6921800;9.7004200;40902
USDNOK;60;20220816;090000;9.6996000;9.7097000;9.6919700;9.7013100;107595
USDNOK;60;20220816;100000;9.6982300;9.7260200;9.6922000;9.7249000;116398
USDNOK;60;20220816;110000;9.7244000;9.7481700;9.7088900;9.7146900;139512
USDNOK;60;20220816;120000;9.7142000;9.7338100;9.7065500;9.7132100;144381
USDNOK;60;20220816;130000;9.7144000;9.7441900;9.7084500;9.7303000;139420
USDNOK;60;20220816;140000;9.7298000;9.7379800;9.7147000;9.7167000;125878
USDNOK;60;20220816;150000;9.7178500;9.7308200;9.7139500;9.7199000;134577
USDNOK;60;20220816;160000;9.7214800;9.7243000;9.6994300;9.7106500;148552
USDNOK;60;20220816;170000;9.7101000;9.7117000;9.6661000;9.6696000;146560
USDNOK;60;20220816;180000;9.6710700;9.6893400;9.6550100;9.6726000;163276
USDNOK;60;20220816;190000;9.6726500;9.6828900;9.6650000;9.6783100;147109
USDNOK;60;20220816;200000;9.6798000;9.6927000;9.6687000;9.6879900;105007
USDNOK;60;20220816;210000;9.6863000;9.6894300;9.6627000;9.6730200;64728
USDNOK;60;20220816;220000;9.6724600;9.6879000;9.6489600;9.6799900;101673
USDNOK;60;20220816;230000;9.6798400;9.6873900;9.6708100;9.6759500;87079
USDNOK;60;20220817;000000;9.6741700;9.6776000;9.6604500;9.6708000;40680
USDNOK;60;20220817;010000;9.6703000;9.6749000;9.6595700;9.6607300;2232
USDNOK;60;20220817;020000;9.6629800;9.6729000;9.6517700;9.6695000;35724
USDNOK;60;20220817;030000;9.6631300;9.6718000;9.6562500;9.6714000;59610
USDNOK;60;20220817;040000;9.6662000;9.6725000;9.6481700;9.6627500;130809
USDNOK;60;20220817;050000;9.6635000;9.6731000;9.6510000;9.6679000;116038
USDNOK;60;20220817;060000;9.6677000;9.6699000;9.6487000;9.6661100;127587
USDNOK;60;20220817;070000;9.6672600;9.6719000;9.6543000;9.6661600;70076
USDNOK;60;20220817;080000;9.6628000;9.6708000;9.6489000;9.6542000;89695
USDNOK;60;20220817;090000;9.6563500;9.6639700;9.6426000;9.6513300;79582
USDNOK;60;20220817;100000;9.6476000;9.6902900;9.6370300;9.6727600;121249
USDNOK;60;20220817;110000;9.6722900;9.7146000;9.6636500;9.7022300;137459
USDNOK;60;20220817;120000;9.7013600;9.7194400;9.6653400;9.6767400;134980
USDNOK;60;20220817;130000;9.6741600;9.6981400;9.6702000;9.6852400;113059
USDNOK;60;20220817;140000;9.6831600;9.7009000;9.6797000;9.6859000;99432
USDNOK;60;20220817;150000;9.6860000;9.7169000;9.6818200;9.6867000;126426
USDNOK;60;20220817;160000;9.6854000;9.7092100;9.6691500;9.6994000;166426
USDNOK;60;20220817;170000;9.6994000;9.7496000;9.6935700;9.7225000;175189
USDNOK;60;20220817;180000;9.7223000;9.7250100;9.6901900;9.7223000;175740
USDNOK;60;20220817;190000;9.7212300;9.7374000;9.7083500;9.7321400;135378
USDNOK;60;20220817;200000;9.7318400;9.7321400;9.7055300;9.7169600;103366
USDNOK;60;20220817;210000;9.7168600;9.7247100;9.7084500;9.7171000;97459
USDNOK;60;20220817;220000;9.7172000;9.7172000;9.6650000;9.6929000;203198
USDNOK;60;20220817;230000;9.6929000;9.7078700;9.6846300;9.7012000;111936
USDNOK;60;20220818;000000;9.7012000;9.7120000;9.6938000;9.7036000;67838
USDNOK;60;20220818;010000;9.7024000;9.7074000;9.6896100;9.6908400;1406
USDNOK;60;20220818;020000;9.6920700;9.7128300;9.6889100;9.7054000;7365
USDNOK;60;20220818;030000;9.7057000;9.7144000;9.6995000;9.7038500;77768
USDNOK;60;20220818;040000;9.7053000;9.7161000;9.6870000;9.6960000;113488
USDNOK;60;20220818;050000;9.6971700;9.7095000;9.6869600;9.6975000;221302
USDNOK;60;20220818;060000;9.6972000;9.7062800;9.6904000;9.7048000;136038
USDNOK;60;20220818;070000;9.7025000;9.7208000;9.6988800;9.7131000;127587
USDNOK;60;20220818;080000;9.7131000;9.7250900;9.7076000;9.7174000;128993
USDNOK;60;20220818;090000;9.7171300;9.7316300;9.7045500;9.7260000;144885
USDNOK;60;20220818;100000;9.7286500;9.7656600;9.7123000;9.7589100;133225
USDNOK;60;20220818;110000;9.7578000;9.7591000;9.6976800;9.7120100;161830
USDNOK;60;20220818;120000;9.7239000;9.7247000;9.6829200;9.7058200;142835
USDNOK;60;20220818;130000;9.7051000;9.7169300;9.6771700;9.6802500;103083
USDNOK;60;20220818;140000;9.6807000;9.6936700;9.6500000;9.6540700;130240
USDNOK;60;20220818;150000;9.6551700;9.6725200;9.6483200;9.6559000;117088
USDNOK;60;20220818;160000;9.6556000;9.6791000;9.6414500;9.6677100;153475
USDNOK;60;20220818;170000;9.6673100;9.7099000;9.6607900;9.7071000;149584
USDNOK;60;20220818;180000;9.7040800;9.7251000;9.6861600;9.6946000;139051
USDNOK;60;20220818;190000;9.6937500;9.7126000;9.6736000;9.7115000;127402
USDNOK;60;20220818;200000;9.7116000;9.7484300;9.7049000;9.7467000;105175
USDNOK;60;20220818;210000;9.7477300;9.7535000;9.7249600;9.7457000;137580
USDNOK;60;20220818;220000;9.7462100;9.7490000;9.7272000;9.7367400;85407
USDNOK;60;20220818;230000;9.7346000;9.7367500;9.7201400;9.7277000;75873
USDNOK;60;20220819;000000;9.7279500;9.7377000;9.7223700;9.7340000;36467
USDNOK;60;20220819;010000;9.7336000;9.7372000;9.7207600;9.7342400;4455
USDNOK;60;20220819;020000;9.7355800;9.7383000;9.7243400;9.7309000;29289
USDNOK;60;20220819;030000;9.7310000;9.7372000;9.7236000;9.7297000;38946
USDNOK;60;20220819;040000;9.7284000;9.7483100;9.7218000;9.7432000;99634
USDNOK;60;20220819;050000;9.7393000;9.7670900;9.7344000;9.7559000;162330
USDNOK;60;20220819;060000;9.7559000;9.7618200;9.7338000;9.7348000;93661
USDNOK;60;20220819;070000;9.7362000;9.7504000;9.7290500;9.7419200;112918
USDNOK;60;20220819;080000;9.7414000;9.7609700;9.7389700;9.7552700;96875
USDNOK;60;20220819;090000;9.7553900;9.7650800;9.7399000;9.7507000;130957
USDNOK;60;20220819;100000;9.7507000;9.7654700;9.7389100;9.7557500;116233
USDNOK;60;20220819;110000;9.7561300;9.7613000;9.7351500;9.7425000;129855
USDNOK;60;20220819;120000;9.7425000;9.7889000;9.7401500;9.7610400;129895
USDNOK;60;20220819;130000;9.7611600;9.7827500;9.7578000;9.7766600;100259
USDNOK;60;20220819;140000;9.7771400;9.7978100;9.7722100;9.7855000;98337
USDNOK;60;20220819;150000;9.7850000;9.8061000;9.7768100;9.7970300;102897
USDNOK;60;20220819;160000;9.7970200;9.7996900;9.7667400;9.7747700;112506
USDNOK;60;20220819;170000;9.7733000;9.7923200;9.7657700;9.7905100;117720
USDNOK;60;20220819;180000;9.7904700;9.8082900;9.7766900;9.8063100;113367
USDNOK;60;20220819;190000;9.8070900;9.8219000;9.7944100;9.8076000;99818
USDNOK;60;20220819;200000;9.8064000;9.8097700;9.7932200;9.8067100;73815
USDNOK;60;20220819;210000;9.8062000;9.8126500;9.7924000;9.8007500;71640
USDNOK;60;20220819;220000;9.8013000;9.8178000;9.7957400;9.8163900;78570
USDNOK;60;20220819;230000;9.8164100;9.8180000;9.7996800;9.8030900;51761
USDNOK;60;20220820;000000;9.8026000;9.8116400;9.7967200;9.8039600;26822
USDNOK;60;20220820;010000;9.7970000;9.7970000;9.7970000;9.7970000;1
USDNOK;60;20220822;010000;9.8078000;9.8078000;9.7991600;9.8055000;1755
USDNOK;60;20220822;020000;9.8040800;9.8123000;9.8014300;9.8064600;6230
USDNOK;60;20220822;030000;9.8074600;9.8212500;9.7997000;9.8107000;26963
USDNOK;60;20220822;040000;9.8154100;9.8277000;9.8090000;9.8220000;88621
USDNOK;60;20220822;050000;9.8244000;9.8300000;9.8154000;9.8240000;114435
USDNOK;60;20220822;060000;9.8244500;9.8278600;9.7925000;9.7970800;106679
USDNOK;60;20220822;070000;9.7936000;9.8056800;9.7883000;9.8006900;138751
USDNOK;60;20220822;080000;9.7966000;9.8076000;9.7872000;9.8017000;88630
USDNOK;60;20220822;090000;9.8016000;9.8213000;9.7943400;9.8180000;252477
USDNOK;60;20220822;100000;9.8179000;9.8267000;9.8001100;9.8237000;128684
USDNOK;60;20220822;110000;9.8237900;9.8305900;9.7988500;9.8159700;139607
USDNOK;60;20220822;120000;9.8162000;9.8349800;9.7854900;9.7947800;171292
USDNOK;60;20220822;130000;9.7951800;9.8199900;9.7682000;9.7776000;146935
USDNOK;60;20220822;140000;9.7776000;9.7870900;9.7536200;9.7728000;120161
USDNOK;60;20220822;150000;9.7723100;9.7883400;9.7583000;9.7709600;109549
USDNOK;60;20220822;160000;9.7707000;9.7808400;9.7610000;9.7667600;106668
USDNOK;60;20220822;170000;9.7664600;9.8220400;9.7630200;9.8213300;131070
USDNOK;60;20220822;180000;9.8218800;9.8386000;9.8085500;9.8284700;141767
USDNOK;60;20220822;190000;9.8276000;9.8563800;9.8192600;9.8445000;147497
USDNOK;60;20220822;200000;9.8444000;9.8474700;9.8150600;9.8332900;115574
USDNOK;60;20220822;210000;9.8316000;9.8537000;9.8261500;9.8519000;87815
USDNOK;60;20220822;220000;9.8517200;9.8554900;9.8286700;9.8413000;66691
USDNOK;60;20220822;230000;9.8412000;9.8432000;9.8203100;9.8250600;54877
USDNOK;60;20220823;000000;9.8249600;9.8307000;9.8196400;9.8273200;41040
USDNOK;60;20220823;010000;9.8273000;9.8290600;9.8146500;9.8183900;5637
USDNOK;60;20220823;020000;9.8241700;9.8369000;9.8082500;9.8195100;47762
USDNOK;60;20220823;030000;9.8149000;9.8312000;9.8118000;9.8204000;93377
USDNOK;60;20220823;040000;9.8203000;9.8353000;9.8037000;9.8188500;173695
USDNOK;60;20220823;050000;9.8167000;9.8260000;9.8059400;9.8198800;111929
USDNOK;60;20220823;060000;9.8175000;9.8277000;9.7974000;9.8039200;91314
USDNOK;60;20220823;070000;9.8040000;9.8162000;9.7956000;9.8105500;137662
USDNOK;60;20220823;080000;9.8114800;9.8208000;9.8019000;9.8154000;136200
USDNOK;60;20220823;090000;9.8160700;9.8454000;9.8097200;9.8381000;200522
USDNOK;60;20220823;100000;9.8381000;9.8851700;9.8301500;9.8579000;141497
USDNOK;60;20220823;110000;9.8579000;9.8594900;9.7976000;9.8087000;166236
USDNOK;60;20220823;120000;9.8087700;9.8158300;9.7788500;9.7836600;125088
USDNOK;60;20220823;130000;9.7842000;9.8189000;9.7708300;9.7931600;117285
USDNOK;60;20220823;140000;9.7932300;9.8193300;9.7809500;9.7980800;103922
USDNOK;60;20220823;150000;9.7974000;9.8116000;9.7863500;9.8017500;97255
USDNOK;60;20220823;160000;9.8020400;9.8288700;9.7960500;9.8123000;128954
USDNOK;60;20220823;170000;9.8143700;9.8178800;9.7329000;9.7371000;170925
USDNOK;60;20220823;180000;9.7370000;9.7392000;9.6994500;9.7101000;183396
USDNOK;60;20220823;190000;9.7097000;9.7183200;9.6755500;9.7104800;116410
USDNOK;60;20220823;200000;9.7103000;9.7210000;9.6978900;9.7019000;91765
USDNOK;60;20220823;210000;9.7019000;9.7220400;9.6979500;9.7206300;104400
USDNOK;60;20220823;220000;9.7216200;9.7257000;9.7117000;9.7246200;110193
USDNOK;60;20220823;230000;9.7233000;9.7268200;9.7070400;9.7101700;73873
USDNOK;60;20220824;000000;9.7107100;9.7165000;9.6999000;9.7111000;39603
USDNOK;60;20220824;010000;9.7108000;9.7232700;9.6940300;9.7121500;4898
USDNOK;60;20220824;020000;9.7160300;9.7160300;9.6979000;9.7007000;31675
USDNOK;60;20220824;030000;9.7007000;9.7170000;9.6966000;9.7090000;95052
USDNOK;60;20220824;040000;9.7076000;9.7330700;9.6955000;9.7302000;139724
USDNOK;60;20220824;050000;9.7302000;9.7425000;9.7181900;9.7325000;102072
USDNOK;60;20220824;060000;9.7326000;9.7440000;9.7202200;9.7326000;152423
USDNOK;60;20220824;070000;9.7326000;9.7434100;9.7254300;9.7336400;159057
USDNOK;60;20220824;080000;9.7321000;9.7415000;9.7144200;9.7210400;139092
USDNOK;60;20220824;090000;9.7212000;9.7379000;9.7123900;9.7368000;184577
USDNOK;60;20220824;100000;9.7367000;9.7513900;9.7156000;9.7229500;120224
USDNOK;60;20220824;110000;9.7231900;9.7421300;9.7099000;9.7213000;139941
USDNOK;60;20220824;120000;9.7221500;9.7284000;9.6970400;9.7042200;123968
USDNOK;60;20220824;130000;9.7040400;9.7050600;9.6585100;9.6633300;129005
USDNOK;60;20220824;140000;9.6631900;9.7049000;9.6592000;9.6858000;106146
USDNOK;60;20220824;150000;9.6858000;9.7101300;9.6795400;9.7027200;141364
USDNOK;60;20220824;160000;9.7023200;9.7258000;9.6837100;9.7128000;174272
USDNOK;60;20220824;170000;9.7121200;9.7315300;9.6986500;9.7119000;195090
USDNOK;60;20220824;180000;9.7124000;9.7242000;9.6484500;9.6574000;250250
USDNOK;60;20220824;190000;9.6577900;9.6951500;9.6460100;9.6812000;182466
USDNOK;60;20220824;200000;9.6817900;9.7106000;9.6758400;9.7054800;155568
USDNOK;60;20220824;210000;9.7050000;9.7057100;9.6905000;9.6956000;132931
USDNOK;60;20220824;220000;9.6946200;9.7015000;9.6868400;9.6918600;118203
USDNOK;60;20220824;230000;9.6924000;9.6957400;9.6751500;9.6850800;86785
USDNOK;60;20220825;000000;9.6850600;9.6961000;9.6771000;9.6799800;45737
USDNOK;60;20220825;010000;9.6824300;9.6998000;9.6806000;9.6984200;302
USDNOK;60;20220825;020000;9.6985200;9.7363300;9.6901000;9.6995000;28803
USDNOK;60;20220825;030000;9.6995000;9.7030500;9.6860000;9.6932000;49057
USDNOK;60;20220825;040000;9.6932000;9.7141400;9.6726000;9.6866000;96489
USDNOK;60;20220825;050000;9.6866200;9.6894000;9.6585000;9.6712000;189419
USDNOK;60;20220825;060000;9.6711000;9.6869300;9.6613000;9.6732600;212483
USDNOK;60;20220825;070000;9.6746000;9.6848200;9.6614000;9.6719000;158482
USDNOK;60;20220825;080000;9.6721000;9.6803000;9.6429200;9.6513700;113789
USDNOK;60;20220825;090000;9.6513800;9.6650800;9.6420500;9.6550200;200078
USDNOK;60;20220825;100000;9.6535000;9.6642000;9.6002000;9.6241000;162443
USDNOK;60;20220825;110000;9.6254400;9.6362500;9.6014500;9.6293800;146185
USDNOK;60;20220825;120000;9.6307000;9.6493800;9.6066000;9.6106000;132252
USDNOK;60;20220825;130000;9.6104000;9.6423800;9.6009000;9.6174700;127320
USDNOK;60;20220825;140000;9.6181000;9.6403000;9.6109500;9.6302600;91109
USDNOK;60;20220825;150000;9.6309200;9.6626300;9.6186000;9.6611000;134522
USDNOK;60;20220825;160000;9.6610300;9.7139000;9.6553800;9.7006000;145524
USDNOK;60;20220825;170000;9.7008000;9.7265300;9.6974500;9.7150000;159011
USDNOK;60;20220825;180000;9.7148000;9.7179000;9.6495900;9.6746200;162799
USDNOK;60;20220825;190000;9.6737000;9.7054500;9.6716200;9.6954000;150897
USDNOK;60;20220825;200000;9.6966200;9.7040000;9.6771200;9.6836000;129403
USDNOK;60;20220825;210000;9.6824900;9.6889000;9.6599500;9.6682000;95049
USDNOK;60;20220825;220000;9.6682000;9.6786000;9.6629500;9.6690000;88665
USDNOK;60;20220825;230000;9.6689200;9.6732900;9.6495200;9.6582500;95013
USDNOK;60;20220826;000000;9.6565000;9.6650600;9.6474900;9.6600000;36091
USDNOK;60;20220826;010000;9.6599000;9.6657500;9.6551500;9.6551500;835
USDNOK;60;20220826;020000;9.6556400;9.6639000;9.6463300;9.6626000;25068
USDNOK;60;20220826;030000;9.6565500;9.6696200;9.6513000;9.6588200;82348
USDNOK;60;20220826;040000;9.6617600;9.6763700;9.6570000;9.6685200;101368
USDNOK;60;20220826;050000;9.6720300;9.6795000;9.6561000;9.6710200;179323
USDNOK;60;20220826;060000;9.6711200;9.6788000;9.6561000;9.6646000;234378
USDNOK;60;20220826;070000;9.6645000;9.6732000;9.6500000;9.6671000;170589
USDNOK;60;20220826;080000;9.6586000;9.6803400;9.6561000;9.6770800;68207
USDNOK;60;20220826;090000;9.6769800;9.6865600;9.6757700;9.6773000;64206
USDNOK;60;20220826;100000;9.6795000;9.7032600;9.6695500;9.6957500;101590
USDNOK;60;20220826;110000;9.6964800;9.6974300;9.6665000;9.6737500;147751
USDNOK;60;20220826;120000;9.6742100;9.7002000;9.6668500;9.6728000;124280
USDNOK;60;20220826;130000;9.6723000;9.6814000;9.6516500;9.6613600;110296
USDNOK;60;20220826;140000;9.6608300;9.6696200;9.6330500;9.6392000;102665
USDNOK;60;20220826;150000;9.6396200;9.6770000;9.6365500;9.6638000;109982
USDNOK;60;20220826;160000;9.6642000;9.6751400;9.6263000;9.6296000;161182
USDNOK;60;20220826;170000;9.6295000;9.6423200;9.6056500;9.6214100;189076
USDNOK;60;20220826;180000;9.6210200;9.6979900;9.5620000;9.6907000;248439
USDNOK;60;20220826;190000;9.6901000;9.7391000;9.6808000;9.7158700;191044
USDNOK;60;20220826;200000;9.7137000;9.7473000;9.7070500;9.7306800;171707
USDNOK;60;20220826;210000;9.7281000;9.7566100;9.7253300;9.7401100;107461
USDNOK;60;20220826;220000;9.7396000;9.7561000;9.7341800;9.7519100;85436
USDNOK;60;20220826;230000;9.7503000;9.7648000;9.7455500;9.7562300;69162
USDNOK;60;20220827;000000;9.7588200;9.7678200;9.7481000;9.7628000;45509
